Soil,Nitrogen,Phosphorous,Potassium,PH,Rainfall,Temperature,Crop,Fertilizer
Alkaline,105,65,75,8.5,600,15,cotton,12:32:16 NPK
Alkaline,110,65,75,8.5,600,15,cotton,12:32:16 NPK
Alkaline,115,65,75,8.5,600,15,cotton,12:32:16 NPK
Alkaline,120,65,75,8.5,600,15,cotton,12:32:16 NPK
Alkaline,100,70,80,7.5,500,20,cotton,12:32:16 NPK
Alkaline,105,70,80,7.5,500,20,cotton,12:32:16 NPK
Alkaline,110,70,80,7.5,500,20,cotton,12:32:16 NPK
Alkaline,115,70,80,7.5,500,20,cotton,12:32:16 NPK
Alkaline,120,70,80,7.5,500,20,cotton,12:32:16 NPK
Alkaline,100,75,60,8.0,600,25,cotton,12:32:16 NPK
Alkaline,105,75,60,8.0,600,25,cotton,12:32:16 NPK
Alkaline,110,75,60,8.0,600,25,cotton,12:32:16 NPK
Alkaline,115,75,60,8.0,600,25,cotton,12:32:16 NPK
Alkaline,120,75,60,8.0,600,25,cotton,12:32:16 NPK
Alkaline,100,80,65,8.5,500,30,cotton,12:32:16 NPK
Alkaline,105,80,65,8.5,500,30,cotton,12:32:16 NPK
Alkaline,110,80,65,8.5,500,30,cotton,12:32:16 NPK
Alkaline,115,80,65,8.5,500,30,cotton,12:32:16 NPK
Alkaline,120,80,65,8.5,500,30,cotton,12:32:16 NPK
Alkaline,100,60,75,7.5,600,10,cotton,Magnesium Sulphate
Alkaline,105,60,75,7.5,600,10,cotton,Magnesium Sulphate
Alkaline,110,60,75,7.5,600,10,cotton,Magnesium Sulphate
Alkaline,115,60,75,7.5,600,10,cotton,Magnesium Sulphate
Alkaline,120,60,75,7.5,600,10,cotton,Magnesium Sulphate
Alkaline,100,65,80,8.0,500,15,cotton,Magnesium Sulphate
Alkaline,105,65,80,8.0,500,15,cotton,Magnesium Sulphate
Alkaline,110,65,80,8.0,500,15,cotton,Magnesium Sulphate
Alkaline,115,65,80,8.0,500,15,cotton,Magnesium Sulphate
Alkaline,120,65,80,8.0,500,15,cotton,Magnesium Sulphate
Alkaline,100,70,60,8.5,600,20,cotton,Magnesium Sulphate
Alkaline,105,70,60,8.5,600,20,cotton,Magnesium Sulphate
Alkaline,110,70,60,8.5,600,20,cotton,Magnesium Sulphate
Alkaline,115,70,60,8.5,600,20,cotton,Magnesium Sulphate
Alkaline,120,70,60,8.5,600,20,cotton,Magnesium Sulphate
Alkaline,100,75,65,7.5,500,25,cotton,Magnesium Sulphate
Alkaline,105,75,65,7.5,500,25,cotton,Magnesium Sulphate
Alkaline,110,75,65,7.5,500,25,cotton,Magnesium Sulphate
Alkaline,115,75,65,7.5,500,25,cotton,Magnesium Sulphate
Alkaline,120,75,65,7.5,500,25,cotton,Magnesium Sulphate
Alkaline,100,80,70,8.0,600,30,cotton,Magnesium Sulphate
Alkaline,105,80,70,8.0,600,30,cotton,Magnesium Sulphate
Alkaline,110,80,70,8.0,600,30,cotton,Magnesium Sulphate
Alkaline,115,80,70,8.0,600,30,cotton,Magnesium Sulphate
Alkaline,120,80,70,8.0,600,30,cotton,Magnesium Sulphate
Alkaline,100,60,80,8.5,500,10,cotton,DAP
Alkaline,105,60,80,8.5,500,10,cotton,DAP
Alkaline,110,60,80,8.5,500,10,cotton,DAP
Alkaline,115,60,80,8.5,500,10,cotton,DAP
Alkaline,120,60,80,8.5,500,10,cotton,DAP
Alkaline,100,65,60,7.5,600,15,cotton,DAP
Alkaline,105,65,60,7.5,600,15,cotton,DAP
Alkaline,110,65,60,7.5,600,15,cotton,DAP
Alkaline,115,65,60,7.5,600,15,cotton,DAP
Alkaline,120,65,60,7.5,600,15,cotton,DAP
Alkaline,100,70,65,8.0,500,20,cotton,DAP
Alkaline,105,70,65,8.0,500,20,cotton,DAP
Alkaline,110,70,65,8.0,500,20,cotton,DAP
Alkaline,115,70,65,8.0,500,20,cotton,DAP
Alkaline,120,70,65,8.0,500,20,cotton,DAP
Alkaline,100,75,70,8.5,600,25,cotton,DAP
Alkaline,105,75,70,8.5,600,25,cotton,DAP
Alkaline,110,75,70,8.5,600,25,cotton,DAP
Alkaline,115,75,70,8.5,600,25,cotton,DAP
Alkaline,120,75,70,8.5,600,25,cotton,DAP
Alkaline,100,80,75,7.5,500,30,cotton,DAP
Alkaline,105,80,75,7.5,500,30,cotton,DAP
Alkaline,110,80,75,7.5,500,30,cotton,DAP
Alkaline,115,80,75,7.5,500,30,cotton,DAP
Alkaline,120,80,75,7.5,500,30,cotton,DAP
Acidic,50,30,20,6.5,600,20,millet,10:26:26 NPK
Acidic,55,30,20,6.5,600,20,millet,10:26:26 NPK
Acidic,60,30,20,6.5,600,20,millet,10:26:26 NPK
Acidic,50,35,25,7.0,700,25,millet,10:26:26 NPK
Acidic,55,35,25,7.0,700,25,millet,10:26:26 NPK
Acidic,60,35,25,7.0,700,25,millet,10:26:26 NPK
Acidic,50,40,30,7.5,600,30,millet,10:26:26 NPK
Acidic,55,40,30,7.5,600,30,millet,10:26:26 NPK
Acidic,60,40,30,7.5,600,30,millet,10:26:26 NPK
Acidic,50,30,25,6.5,700,20,millet,Urea
Acidic,55,30,25,6.5,700,20,millet,Urea
Acidic,60,30,25,6.5,700,20,millet,Urea
Acidic,50,35,30,7.0,600,25,millet,Urea
Acidic,55,35,30,7.0,600,25,millet,Urea
Acidic,60,35,30,7.0,600,25,millet,Urea
Acidic,50,40,20,7.5,700,30,millet,Urea
Acidic,55,40,20,7.5,700,30,millet,Urea
Acidic,60,40,20,7.5,700,30,millet,Urea
Acidic,50,30,30,6.5,600,20,millet,SSP
Acidic,55,30,30,6.5,600,20,millet,SSP
Acidic,60,30,30,6.5,600,20,millet,SSP
Acidic,50,35,20,7.0,700,25,millet,SSP
Acidic,55,35,20,7.0,700,25,millet,SSP
Acidic,60,35,20,7.0,700,25,millet,SSP
Acidic,50,40,25,7.5,600,30,millet,SSP
Acidic,55,40,25,7.5,600,30,millet,SSP
Acidic,60,40,25,7.5,600,30,millet,SSP
Acidic,60,40,40,6.0,500,15,wheat,19:19:19 NPK
Acidic,65,40,40,6.0,500,15,wheat,19:19:19 NPK
Acidic,70,40,40,6.0,500,15,wheat,19:19:19 NPK
Acidic,75,40,40,6.0,500,15,wheat,19:19:19 NPK
Acidic,80,40,40,6.0,500,15,wheat,19:19:19 NPK
Acidic,60,45,45,6.5,600,20,wheat,19:19:19 NPK
Acidic,65,45,45,6.5,600,20,wheat,19:19:19 NPK
Acidic,70,45,45,6.5,600,20,wheat,19:19:19 NPK
Acidic,75,45,45,6.5,600,20,wheat,19:19:19 NPK
Acidic,80,45,45,6.5,600,20,wheat,19:19:19 NPK
Acidic,60,50,50,7.0,500,25,wheat,19:19:19 NPK
Acidic,65,50,50,7.0,500,25,wheat,19:19:19 NPK
Acidic,70,50,50,7.0,500,25,wheat,19:19:19 NPK
Acidic,75,50,50,7.0,500,25,wheat,19:19:19 NPK
Acidic,80,50,50,7.0,500,25,wheat,19:19:19 NPK
Acidic,60,55,55,7.5,600,30,wheat,19:19:19 NPK
Acidic,65,55,55,7.5,600,30,wheat,19:19:19 NPK
Acidic,70,55,55,7.5,600,30,wheat,19:19:19 NPK
Acidic,75,55,55,7.5,600,30,wheat,19:19:19 NPK
Acidic,80,55,55,7.5,600,30,wheat,19:19:19 NPK
Acidic,60,60,60,6.0,500,15,wheat,19:19:19 NPK
Acidic,65,60,60,6.0,500,15,wheat,19:19:19 NPK
Acidic,70,60,60,6.0,500,15,wheat,19:19:19 NPK
Acidic,75,60,60,6.0,500,15,wheat,19:19:19 NPK
Acidic,80,60,60,6.0,500,15,wheat,19:19:19 NPK
Acidic,60,40,45,6.5,600,20,wheat,Urea
Acidic,65,40,45,6.5,600,20,wheat,Urea
Acidic,70,40,45,6.5,600,20,wheat,Urea
Acidic,75,40,45,6.5,600,20,wheat,Urea
Acidic,80,40,45,6.5,600,20,wheat,Urea
Acidic,60,45,50,7.0,500,25,wheat,Urea
Acidic,65,45,50,7.0,500,25,wheat,Urea
Acidic,70,45,50,7.0,500,25,wheat,Urea
Acidic,75,45,50,7.0,500,25,wheat,Urea
Acidic,80,45,50,7.0,500,25,wheat,Urea
Acidic,60,50,55,7.5,600,30,wheat,Urea
Acidic,65,50,55,7.5,600,30,wheat,Urea
Acidic,70,50,55,7.5,600,30,wheat,Urea
Acidic,75,50,55,7.5,600,30,wheat,Urea
Acidic,80,50,55,7.5,600,30,wheat,Urea
Acidic,60,55,60,6.0,500,15,wheat,Urea
Acidic,65,55,60,6.0,500,15,wheat,Urea
Acidic,70,55,60,6.0,500,15,wheat,Urea
Acidic,75,55,60,6.0,500,15,wheat,Urea
Acidic,80,55,60,6.0,500,15,wheat,Urea
Acidic,60,60,40,6.5,600,20,wheat,Urea
Acidic,65,60,40,6.5,600,20,wheat,Urea
Acidic,70,60,40,6.5,600,20,wheat,Urea
Acidic,75,60,40,6.5,600,20,wheat,Urea
Acidic,80,60,40,6.5,600,20,wheat,Urea
Acidic,60,40,50,7.0,500,25,wheat,19:19:19 NPK
Acidic,65,40,50,7.0,500,25,wheat,19:19:19 NPK
Acidic,70,40,50,7.0,500,25,wheat,19:19:19 NPK
Acidic,75,40,50,7.0,500,25,wheat,19:19:19 NPK
Acidic,80,40,50,7.0,500,25,wheat,19:19:19 NPK
Acidic,60,45,55,7.5,600,30,wheat,19:19:19 NPK
Acidic,65,45,55,7.5,600,30,wheat,19:19:19 NPK
Acidic,70,45,55,7.5,600,30,wheat,19:19:19 NPK
Acidic,75,45,55,7.5,600,30,wheat,19:19:19 NPK
Acidic,80,45,55,7.5,600,30,wheat,19:19:19 NPK
Acidic,60,50,60,6.0,500,15,wheat,19:19:19 NPK
Acidic,65,50,60,6.0,500,15,wheat,19:19:19 NPK
Acidic,70,50,60,6.0,500,15,wheat,19:19:19 NPK
Acidic,75,50,60,6.0,500,15,wheat,19:19:19 NPK
Acidic,80,50,60,6.0,500,15,wheat,19:19:19 NPK
Acidic,60,55,40,6.5,600,20,wheat,19:19:19 NPK
Acidic,65,55,40,6.5,600,20,wheat,19:19:19 NPK
Acidic,70,55,40,6.5,600,20,wheat,19:19:19 NPK
Acidic,75,55,40,6.5,600,20,wheat,19:19:19 NPK
Acidic,80,55,40,6.5,600,20,wheat,19:19:19 NPK
Acidic,60,60,45,7.0,500,25,wheat,19:19:19 NPK
Acidic,65,60,45,7.0,500,25,wheat,19:19:19 NPK
Acidic,70,60,45,7.0,500,25,wheat,19:19:19 NPK
Acidic,75,60,45,7.0,500,25,wheat,19:19:19 NPK
Acidic,80,60,45,7.0,500,25,wheat,19:19:19 NPK
Acidic,60,40,55,7.5,600,30,wheat,Urea
Acidic,65,40,55,7.5,600,30,wheat,Urea
Acidic,70,40,55,7.5,600,30,wheat,Urea
Acidic,75,40,55,7.5,600,30,wheat,Urea
Acidic,80,40,55,7.5,600,30,wheat,Urea
Acidic,60,45,60,6.0,500,15,wheat,Urea
Acidic,65,45,60,6.0,500,15,wheat,Urea
Acidic,70,45,60,6.0,500,15,wheat,Urea
Acidic,75,45,60,6.0,500,15,wheat,Urea
Acidic,80,45,60,6.0,500,15,wheat,Urea
Acidic,60,50,40,6.5,600,20,wheat,Urea
Acidic,65,50,40,6.5,600,20,wheat,Urea
Acidic,70,50,40,6.5,600,20,wheat,Urea
Acidic,75,50,40,6.5,600,20,wheat,Urea
Acidic,80,50,40,6.5,600,20,wheat,Urea
Acidic,60,55,45,7.0,500,25,wheat,Urea
Acidic,65,55,45,7.0,500,25,wheat,Urea
Acidic,70,55,45,7.0,500,25,wheat,Urea
Acidic,75,55,45,7.0,500,25,wheat,Urea
Acidic,80,55,45,7.0,500,25,wheat,Urea
Acidic,60,60,50,7.5,600,30,wheat,Urea
Acidic,65,60,50,7.5,600,30,wheat,Urea
Acidic,70,60,50,7.5,600,30,wheat,Urea
Acidic,75,60,50,7.5,600,30,wheat,Urea
Acidic,80,60,50,7.5,600,30,wheat,Urea
Acidic,60,40,60,6.0,500,15,wheat,19:19:19 NPK
Acidic,65,40,60,6.0,500,15,wheat,19:19:19 NPK
Acidic,70,40,60,6.0,500,15,wheat,19:19:19 NPK
Acidic,75,40,60,6.0,500,15,wheat,19:19:19 NPK
Acidic,80,40,60,6.0,500,15,wheat,19:19:19 NPK
Acidic,60,45,40,6.5,600,20,wheat,19:19:19 NPK
Acidic,65,45,40,6.5,600,20,wheat,19:19:19 NPK
Acidic,70,45,40,6.5,600,20,wheat,19:19:19 NPK
Acidic,75,45,40,6.5,600,20,wheat,19:19:19 NPK
Acidic,80,45,40,6.5,600,20,wheat,19:19:19 NPK
Acidic,60,50,45,7.0,500,25,wheat,19:19:19 NPK
Acidic,65,50,45,7.0,500,25,wheat,19:19:19 NPK
Acidic,70,50,45,7.0,500,25,wheat,19:19:19 NPK
Acidic,75,50,45,7.0,500,25,wheat,19:19:19 NPK
Acidic,80,50,45,7.0,500,25,wheat,19:19:19 NPK
Acidic,60,55,50,7.5,600,30,wheat,19:19:19 NPK
Acidic,65,55,50,7.5,600,30,wheat,19:19:19 NPK
Acidic,70,55,50,7.5,600,30,wheat,19:19:19 NPK
Acidic,75,55,50,7.5,600,30,wheat,19:19:19 NPK
Acidic,80,55,50,7.5,600,30,wheat,19:19:19 NPK
Acidic,60,60,55,6.0,500,15,wheat,19:19:19 NPK
Acidic,65,60,55,6.0,500,15,wheat,19:19:19 NPK
Acidic,70,60,55,6.0,500,15,wheat,19:19:19 NPK
Acidic,75,60,55,6.0,500,15,wheat,19:19:19 NPK
Acidic,80,60,55,6.0,500,15,wheat,19:19:19 NPK
Alkaline,120,60,60,6.5,1000,20,sugarcane,Urea
Alkaline,125,60,60,6.5,1000,20,sugarcane,Urea
Alkaline,130,60,60,6.5,1000,20,sugarcane,Urea
Alkaline,135,60,60,6.5,1000,20,sugarcane,Urea
Alkaline,140,60,60,6.5,1000,20,sugarcane,Urea
Alkaline,145,60,60,6.5,1000,20,sugarcane,Urea
Alkaline,150,60,60,6.5,1000,20,sugarcane,Urea
Alkaline,120,65,65,7.0,1100,25,sugarcane,Urea
Alkaline,125,65,65,7.0,1100,25,sugarcane,Urea
Alkaline,130,65,65,7.0,1100,25,sugarcane,Urea
Alkaline,135,65,65,7.0,1100,25,sugarcane,Urea
Alkaline,140,65,65,7.0,1100,25,sugarcane,Urea
Alkaline,145,65,65,7.0,1100,25,sugarcane,Urea
Alkaline,150,65,65,7.0,1100,25,sugarcane,Urea
Alkaline,120,70,70,7.5,1200,30,sugarcane,Urea
Alkaline,125,70,70,7.5,1200,30,sugarcane,Urea
Alkaline,130,70,70,7.5,1200,30,sugarcane,Urea
Alkaline,135,70,70,7.5,1200,30,sugarcane,Urea
Alkaline,140,70,70,7.5,1200,30,sugarcane,Urea
Alkaline,145,70,70,7.5,1200,30,sugarcane,Urea
Alkaline,150,70,70,7.5,1200,30,sugarcane,Urea
Alkaline,120,75,75,8.0,1000,35,sugarcane,Urea
Alkaline,125,75,75,8.0,1000,35,sugarcane,Urea
Alkaline,130,75,75,8.0,1000,35,sugarcane,Urea
Alkaline,135,75,75,8.0,1000,35,sugarcane,Urea
Alkaline,140,75,75,8.0,1000,35,sugarcane,Urea
Alkaline,145,75,75,8.0,1000,35,sugarcane,Urea
Alkaline,150,75,75,8.0,1000,35,sugarcane,Urea
Alkaline,120,80,80,8.5,1100,20,sugarcane,Urea
Alkaline,125,80,80,8.5,1100,20,sugarcane,Urea
Alkaline,130,80,80,8.5,1100,20,sugarcane,Urea
Alkaline,135,80,80,8.5,1100,20,sugarcane,Urea
Alkaline,140,80,80,8.5,1100,20,sugarcane,Urea
Alkaline,145,80,80,8.5,1100,20,sugarcane,Urea
Alkaline,150,80,80,8.5,1100,20,sugarcane,DAP
Alkaline,120,60,65,6.5,1200,25,sugarcane,DAP
Alkaline,125,60,65,6.5,1200,25,sugarcane,DAP
Alkaline,130,60,65,6.5,1200,25,sugarcane,DAP
Alkaline,135,60,65,6.5,1200,25,sugarcane,DAP
Alkaline,140,60,65,6.5,1200,25,sugarcane,DAP
Alkaline,145,60,65,6.5,1200,25,sugarcane,DAP
Alkaline,150,60,65,6.5,1200,25,sugarcane,DAP
Alkaline,120,65,70,7.0,1000,30,sugarcane,DAP
Alkaline,125,65,70,7.0,1000,30,sugarcane,DAP
Alkaline,130,65,70,7.0,1000,30,sugarcane,DAP
Alkaline,135,65,70,7.0,1000,30,sugarcane,DAP
Alkaline,140,65,70,7.0,1000,30,sugarcane,DAP
Alkaline,145,65,70,7.0,1000,30,sugarcane,DAP
Alkaline,150,65,70,7.0,1000,30,sugarcane,DAP
Alkaline,120,70,75,7.5,1100,35,sugarcane,DAP
Alkaline,125,70,75,7.5,1100,35,sugarcane,DAP
Alkaline,130,70,75,7.5,1100,35,sugarcane,DAP
Alkaline,135,70,75,7.5,1100,35,sugarcane,DAP
Alkaline,140,70,75,7.5,1100,35,sugarcane,DAP
Alkaline,145,70,75,7.5,1100,35,sugarcane,DAP
Alkaline,150,70,75,7.5,1100,35,sugarcane,DAP
Alkaline,120,75,80,8.0,1200,20,sugarcane,DAP
Alkaline,125,75,80,8.0,1200,20,sugarcane,DAP
Alkaline,130,75,80,8.0,1200,20,sugarcane,DAP
Alkaline,135,75,80,8.0,1200,20,sugarcane,DAP
Alkaline,140,75,80,8.0,1200,20,sugarcane,DAP
Alkaline,145,75,80,8.0,1200,20,sugarcane,DAP
Alkaline,150,75,80,8.0,1200,20,sugarcane,DAP
Alkaline,120,80,60,8.5,1000,25,sugarcane,DAP
Alkaline,125,80,60,8.5,1000,25,sugarcane,DAP
Alkaline,130,80,60,8.5,1000,25,sugarcane,DAP
Alkaline,135,80,60,8.5,1000,25,sugarcane,DAP
Alkaline,140,80,60,8.5,1000,25,sugarcane,DAP
Alkaline,145,80,60,8.5,1000,25,sugarcane,DAP
Alkaline,150,80,60,8.5,1000,25,sugarcane,DAP
Alkaline,120,60,70,6.5,1100,30,sugarcane,MOP
Alkaline,125,60,70,6.5,1100,30,sugarcane,MOP
Alkaline,130,60,70,6.5,1100,30,sugarcane,MOP
Alkaline,135,60,70,6.5,1100,30,sugarcane,MOP
Alkaline,140,60,70,6.5,1100,30,sugarcane,MOP
Alkaline,145,60,70,6.5,1100,30,sugarcane,MOP
Alkaline,150,60,70,6.5,1100,30,sugarcane,MOP
Alkaline,120,65,75,7.0,1200,35,sugarcane,MOP
Alkaline,125,65,75,7.0,1200,35,sugarcane,MOP
Alkaline,130,65,75,7.0,1200,35,sugarcane,MOP
Alkaline,135,65,75,7.0,1200,35,sugarcane,MOP
Alkaline,140,65,75,7.0,1200,35,sugarcane,MOP
Alkaline,145,65,75,7.0,1200,35,sugarcane,MOP
Alkaline,150,65,75,7.0,1200,35,sugarcane,MOP
Alkaline,120,70,80,7.5,1000,20,sugarcane,MOP
Alkaline,125,70,80,7.5,1000,20,sugarcane,MOP
Alkaline,130,70,80,7.5,1000,20,sugarcane,MOP
Alkaline,135,70,80,7.5,1000,20,sugarcane,MOP
Alkaline,140,70,80,7.5,1000,20,sugarcane,MOP
Alkaline,145,70,80,7.5,1000,20,sugarcane,MOP
Alkaline,150,70,80,7.5,1000,20,sugarcane,MOP
Alkaline,120,75,60,8.0,1100,25,sugarcane,MOP
Alkaline,125,75,60,8.0,1100,25,sugarcane,MOP
Alkaline,130,75,60,8.0,1100,25,sugarcane,MOP
Alkaline,135,75,60,8.0,1100,25,sugarcane,MOP
Alkaline,140,75,60,8.0,1100,25,sugarcane,MOP
Alkaline,145,75,60,8.0,1100,25,sugarcane,MOP
Alkaline,150,75,60,8.0,1100,25,sugarcane,MOP
Alkaline,120,80,65,8.5,1200,30,sugarcane,MOP
Alkaline,125,80,65,8.5,1200,30,sugarcane,MOP
Alkaline,130,80,65,8.5,1200,30,sugarcane,MOP
Alkaline,135,80,65,8.5,1200,30,sugarcane,MOP
Alkaline,140,80,65,8.5,1200,30,sugarcane,MOP
Alkaline,145,80,65,8.5,1200,30,sugarcane,MOP
Alkaline,150,80,65,8.5,1200,30,sugarcane,MOP
Alkaline,120,60,75,6.5,1000,35,sugarcane,MOP
Alkaline,125,60,75,6.5,1000,35,sugarcane,MOP
Alkaline,130,60,75,6.5,1000,35,sugarcane,MOP
Alkaline,135,60,75,6.5,1000,35,sugarcane,MOP
Alkaline,140,60,75,6.5,1000,35,sugarcane,MOP
Alkaline,145,60,75,6.5,1000,35,sugarcane,MOP
Alkaline,150,60,75,6.5,1000,35,sugarcane,MOP
Alkaline,120,65,80,7.0,1100,20,sugarcane,MOP
Alkaline,125,65,80,7.0,1100,20,sugarcane,MOP
Alkaline,130,65,80,7.0,1100,20,sugarcane,MOP
Alkaline,135,65,80,7.0,1100,20,sugarcane,MOP
Alkaline,140,65,80,7.0,1100,20,sugarcane,MOP
Alkaline,145,65,80,7.0,1100,20,sugarcane,MOP
Alkaline,150,65,80,7.0,1100,20,sugarcane,MOP
Alkaline,120,70,60,7.5,1200,25,sugarcane,MOP
Alkaline,125,70,60,7.5,1200,25,sugarcane,MOP
Alkaline,130,70,60,7.5,1200,25,sugarcane,MOP
Alkaline,135,70,60,7.5,1200,25,sugarcane,MOP
Alkaline,140,70,60,7.5,1200,25,sugarcane,MOP
Alkaline,145,70,60,7.5,1200,25,sugarcane,MOP
Alkaline,150,70,60,7.5,1200,25,sugarcane,MOP
Alkaline,120,75,65,8.0,1000,30,sugarcane,MOP
Alkaline,125,75,65,8.0,1000,30,sugarcane,MOP
Alkaline,130,75,65,8.0,1000,30,sugarcane,MOP
Alkaline,135,75,65,8.0,1000,30,sugarcane,MOP
Alkaline,140,75,65,8.0,1000,30,sugarcane,MOP
Alkaline,145,75,65,8.0,1000,30,sugarcane,MOP
Alkaline,150,75,65,8.0,1000,30,sugarcane,MOP
Alkaline,120,80,70,8.5,1100,35,sugarcane,MOP
Alkaline,125,80,70,8.5,1100,35,sugarcane,MOP
Alkaline,130,80,70,8.5,1100,35,sugarcane,MOP
Alkaline,135,80,70,8.5,1100,35,sugarcane,MOP
Alkaline,140,80,70,8.5,1100,35,sugarcane,MOP
Alkaline,145,80,70,8.5,1100,35,sugarcane,MOP
Alkaline,150,80,70,8.5,1100,35,sugarcane,MOP
Alkaline,120,60,80,6.5,1200,20,sugarcane,MOP
Alkaline,125,60,80,6.5,1200,20,sugarcane,MOP
Alkaline,130,60,80,6.5,1200,20,sugarcane,MOP
Alkaline,135,60,80,6.5,1200,20,sugarcane,MOP
Alkaline,140,60,80,6.5,1200,20,sugarcane,MOP
Alkaline,145,60,80,6.5,1200,20,sugarcane,MOP
Alkaline,150,60,80,6.5,1200,20,sugarcane,MOP
Alkaline,120,65,60,7.0,1000,25,sugarcane,MOP
Alkaline,125,65,60,7.0,1000,25,sugarcane,MOP
Alkaline,130,65,60,7.0,1000,25,sugarcane,MOP
Alkaline,135,65,60,7.0,1000,25,sugarcane,MOP
Alkaline,140,65,60,7.0,1000,25,sugarcane,MOP
Alkaline,145,65,60,7.0,1000,25,sugarcane,MOP
Alkaline,150,65,60,7.0,1000,25,sugarcane,MOP
Alkaline,120,70,65,7.5,1100,30,sugarcane,MOP
Alkaline,125,70,65,7.5,1100,30,sugarcane,MOP
Alkaline,130,70,65,7.5,1100,30,sugarcane,MOP
Alkaline,135,70,65,7.5,1100,30,sugarcane,MOP
Alkaline,140,70,65,7.5,1100,30,sugarcane,MOP
Alkaline,145,70,65,7.5,1100,30,sugarcane,MOP
Alkaline,150,70,65,7.5,1100,30,sugarcane,MOP
Alkaline,120,75,70,8.0,1200,35,sugarcane,MOP
Alkaline,125,75,70,8.0,1200,35,sugarcane,MOP
Alkaline,130,75,70,8.0,1200,35,sugarcane,MOP
Alkaline,135,75,70,8.0,1200,35,sugarcane,MOP
Alkaline,140,75,70,8.0,1200,35,sugarcane,MOP
Alkaline,145,75,70,8.0,1200,35,sugarcane,MOP
Alkaline,150,75,70,8.0,1200,35,sugarcane,MOP
Alkaline,120,80,75,8.5,1000,20,sugarcane,MOP
Alkaline,125,80,75,8.5,1000,20,sugarcane,MOP
Alkaline,130,80,75,8.5,1000,20,sugarcane,MOP
Alkaline,135,80,75,8.5,1000,20,sugarcane,MOP
Alkaline,140,80,75,8.5,1000,20,sugarcane,MOP
Alkaline,145,80,75,8.5,1000,20,sugarcane,MOP
Alkaline,150,80,75,8.5,1000,20,sugarcane,MOP
Alkaline,20,40,20,6.0,600,25,groundnut,Chilated Micronutrient
Alkaline,25,40,20,6.0,600,25,groundnut,Chilated Micronutrient
Alkaline,30,40,20,6.0,600,25,groundnut,Chilated Micronutrient
Alkaline,20,45,25,6.5,700,30,groundnut,Chilated Micronutrient
Alkaline,25,45,25,6.5,700,30,groundnut,Chilated Micronutrient
Alkaline,30,45,25,6.5,700,30,groundnut,Chilated Micronutrient
Alkaline,20,50,30,7.0,800,25,groundnut,Chilated Micronutrient
Alkaline,25,50,30,7.0,800,25,groundnut,Chilated Micronutrient
Alkaline,30,50,30,7.0,800,25,groundnut,Chilated Micronutrient
Alkaline,20,55,35,7.5,600,30,groundnut,Chilated Micronutrient
Alkaline,25,55,35,7.5,600,30,groundnut,Chilated Micronutrient
Alkaline,30,55,35,7.5,600,30,groundnut,Chilated Micronutrient
Alkaline,20,60,40,6.0,700,25,groundnut,Chilated Micronutrient
Alkaline,25,60,40,6.0,700,25,groundnut,Chilated Micronutrient
Alkaline,30,60,40,6.0,700,25,groundnut,Chilated Micronutrient
Alkaline,20,40,25,6.5,800,30,groundnut,SSP
Alkaline,25,40,25,6.5,800,30,groundnut,SSP
Alkaline,30,40,25,6.5,800,30,groundnut,SSP
Alkaline,20,45,30,7.0,600,25,groundnut,SSP
Alkaline,25,45,30,7.0,600,25,groundnut,SSP
Alkaline,30,45,30,7.0,600,25,groundnut,SSP
Alkaline,20,50,35,7.5,700,30,groundnut,SSP
Alkaline,25,50,35,7.5,700,30,groundnut,SSP
Alkaline,30,50,35,7.5,700,30,groundnut,SSP
Alkaline,20,55,40,6.5,800,25,groundnut,SSP
Alkaline,25,55,40,6.5,800,25,groundnut,SSP
Alkaline,30,55,40,6.5,800,25,groundnut,SSP
Alkaline,20,60,20,7.0,600,30,groundnut,SSP
Alkaline,25,60,20,7.0,600,30,groundnut,SSP
Alkaline,30,60,20,7.0,600,30,groundnut,SSP
Alkaline,20,40,30,7.5,700,25,groundnut,Chilated Micronutrient
Alkaline,25,40,30,7.5,700,25,groundnut,Chilated Micronutrient
Alkaline,30,40,30,7.5,700,25,groundnut,Chilated Micronutrient
Alkaline,20,45,35,6.0,800,30,groundnut,Chilated Micronutrient
Alkaline,25,45,35,6.0,800,30,groundnut,Chilated Micronutrient
Alkaline,30,45,35,6.0,800,30,groundnut,Chilated Micronutrient
Alkaline,20,50,40,7.0,600,25,groundnut,Chilated Micronutrient
Alkaline,25,50,40,7.0,600,25,groundnut,Chilated Micronutrient
Alkaline,30,50,40,7.0,600,25,groundnut,Chilated Micronutrient
Alkaline,20,55,20,7.5,700,30,groundnut,Chilated Micronutrient
Alkaline,25,55,20,7.5,700,30,groundnut,Chilated Micronutrient
Alkaline,30,55,20,7.5,700,30,groundnut,Chilated Micronutrient
Alkaline,20,60,25,6.0,800,25,groundnut,Chilated Micronutrient
Alkaline,25,60,25,6.0,800,25,groundnut,Chilated Micronutrient
Alkaline,30,60,25,6.0,800,25,groundnut,Chilated Micronutrient
Alkaline,20,40,35,6.5,600,30,groundnut,SSP
Alkaline,25,40,35,6.5,600,30,groundnut,SSP
Alkaline,30,40,35,6.5,600,30,groundnut,SSP
Alkaline,20,45,40,7.5,700,25,groundnut,SSP
Alkaline,25,45,40,7.5,700,25,groundnut,SSP
Alkaline,30,45,40,7.5,700,25,groundnut,SSP
Alkaline,20,50,20,6.0,800,30,groundnut,SSP
